species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,year
Chinstrap,Dream,47.35139977507702,16.11146894830285,188.76464501991964,2838.575302495691,female,2007
Gentoo,Dream,51.32596723383042,21.078591923327966,215.55767976003875,3681.296458574805,male,2007
Chinstrap,Dream,44.36413639299993,14.532069548837597,202.56032428236253,3642.9449576314105,female,2007
Chinstrap,Dream,48.01525598436246,18.138308354810206,190.84478706062396,4085.3922380332065,male,2007
Adelie,Dream,52.852004285583746,18.299310753014815,204.1086874154096,3983.371208674526,female,2008
Chinstrap,Dream,51.36374023231725,20.853495421585183,183.6264671430928,4196.017206605247,male,2008
Chinstrap,Dream,45.7530664254024,19.785408383354213,217.23658135687708,3705.6856816102963,female,2008
Gentoo,Dream,42.944514059875615,17.804904732189545,217.64302562910314,5217.644353797694,male,2008
Chinstrap,Dream,38.02324345882967,17.986075980354084,164.7097920162211,2537.63502631746,female,2008
Chinstrap,Dream,43.6273331741675,20.81867256921332,222.87240796031037,5458.636857623073,male,2008
Chinstrap,Dream,44.140948572840315,18.402779990746126,208.17200282653795,3085.4171809220447,female,2008
Gentoo,Dream,46.299408394553744,14.806073318743465,200.8529982945118,2780.519589324267,male,2008
Chinstrap,Dream,41.864317185954185,15.83046663348593,183.80170746281357,4042.8870048928925,male,2008
Adelie,Dream,43.06775389054695,16.544356884593594,206.71616904866065,3522.627831952888,female,2008
Adelie,Dream,33.170120159813294,21.13676413578085,194.4107695244832,3703.6651991419967,female,2008
Chinstrap,Dream,58.36719893499044,20.572217948202944,208.7007079185438,4490.842051459399,male,2008
Chinstrap,Dream,37.269821145905475,14.766600422249223,191.12676671213794,2875.8638130746044,female,2008
Chinstrap,Dream,49.15159186012507,20.059049019506052,209.65810532895014,5270.352610890183,male,2008
Chinstrap,Dream,46.52581552866914,21.87884633949657,192.48179539658244,3708.393423466628,male,2008
Gentoo,Dream,50.01187738168401,19.01447626808861,199.32225965037023,3640.544562355152,female,2008
Gentoo,Dream,52.69898064639076,15.610324150182686,186.33028474258634,3224.0956269498924,male,2008
Chinstrap,Dream,49.994834620955075,21.11302790448617,194.36276195425526,2244.314753057674,female,2008
Chinstrap,Dream,44.48672514766146,19.220327850291028,219.70025663358206,3893.250156291141,female,2009
Chinstrap,Dream,48.19061458531602,20.41446238911724,223.09087906774542,4575.823014371601,male,2009
Gentoo,Dream,48.30761068004047,17.09515833290432,201.36364502063913,3124.5119992277937,female,2009
Chinstrap,Dream,37.091274685293506,21.0786455730606,209.431944539911,3721.7563810190613,male,2009
Chinstrap,Dream,50.8895579125754,20.57130733500106,185.07708972839035,4648.906898330813,male,2009
Adelie,Dream,46.949496432256964,17.79547827608512,201.77960121930352,3062.0957470791323,female,2009
Chinstrap,Dream,44.63665669345851,16.24645479586802,180.32349107355816,2812.0209636444,female,2009
Chinstrap,Dream,47.02447309301286,15.624496476491448,217.38706898021974,2977.7799018162564,male,2009
Chinstrap,Dream,42.062911206407136,18.790454607431982,192.43060079742355,5235.1832657948835,female,2009
Chinstrap,Dream,54.70044707099648,17.166791616634907,186.4244746627594,3515.8435395043007,male,2009
Chinstrap,Dream,42.98106276031134,18.326337953701156,171.81334816626864,4566.941170136708,female,2009
Chinstrap,Dream,48.432973699818916,17.264640642406846,166.07317292854523,3364.3260091020047,male,2009
Chinstrap,Dream,41.82104468075743,17.080385076982285,208.06420152861875,2788.5267296881293,female,2009
Gentoo,Dream,56.01630951584232,20.96133974838183,201.62399179226662,3235.411859285008,male,2009
Adelie,Dream,45.82176841541056,16.49370451889851,205.13079079588803,5438.894323146283,male,2009
Chinstrap,Dream,46.413918505674104,17.60523469490657,202.7172848781757,2600.374872734851,female,2009
Chinstrap,Dream,50.26485671567488,15.419879384086084,200.7433614796355,5056.7230654655295,male,2009
Chinstrap,Dream,43.47566698481774,15.192983423232318,195.43551612104145,2125.749357147637,female,2009
Chinstrap,Dream,45.500785815554885,15.339528817780252,182.6050383407555,3723.300071841893,female,2009
Chinstrap,Dream,46.06821094805503,22.73854438310105,182.95656825915376,3915.8780416714276,male,2009
Chinstrap,Dream,41.21148746491444,16.835916884318625,205.73930876285843,3156.342845081559,female,2009
Chinstrap,Dream,52.19819615148126,20.268909758499746,188.3280304868742,3697.5539174647506,male,2009
Chinstrap,Dream,56.47398627991817,18.319607523572685,205.70904268888384,4650.680550915257,male,2009
Chinstrap,Dream,53.45994705651129,16.73536933687822,172.37341221788787,4259.258271815836,female,2009
